sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
9-EO2oCAGA4$_$3,True,39,39,39,False,unverified: separate modality axes
9-EO2oCAGA4$_$4,True,24,24,20,False,unverified: separate modality axes
9-EO2oCAGA4$_$7,True,9,9,9,False,unverified: separate modality axes
9-K1CXCXui4$_$15,True,48,48,48,True,unverified: separate modality axes
9-K1CXCXui4$_$16,True,7,7,7,False,unverified: separate modality axes
90172$_$11,True,48,48,48,True,unverified: separate modality axes
90172$_$14,True,14,14,14,False,unverified: separate modality axes
90172$_$0,True,46,46,46,False,unverified: separate modality axes
90172$_$3,True,48,48,48,True,unverified: separate modality axes
90172$_$7,True,9,9,9,False,unverified: separate modality axes
90wZz0thye4$_$11,True,19,19,19,False,unverified: separate modality axes
90wZz0thye4$_$10,True,14,14,14,False,unverified: separate modality axes
90wZz0thye4$_$2,True,36,36,36,False,unverified: separate modality axes
91276$_$1,True,4,4,4,False,unverified: separate modality axes
91276$_$7,True,39,39,38,False,unverified: separate modality axes
91276$_$8,True,4,4,4,False,unverified: separate modality axes
91y7nPEWdmQ$_$5,True,48,48,48,True,unverified: separate modality axes
92221$_$11,True,23,23,23,False,unverified: separate modality axes
92221$_$12,True,22,22,22,False,unverified: separate modality axes
92221$_$18,True,2,2,2,False,unverified: separate modality axes
92221$_$5,True,19,19,19,False,unverified: separate modality axes
92331$_$20,True,27,27,27,False,unverified: separate modality axes
92331$_$21,True,7,7,7,False,unverified: separate modality axes
92331$_$22,True,10,10,10,False,unverified: separate modality axes
92331$_$1,True,14,14,14,False,unverified: separate modality axes
92331$_$2,True,19,19,19,False,unverified: separate modality axes
92331$_$8,True,17,17,17,False,unverified: separate modality axes
92331$_$10,True,14,14,14,False,unverified: separate modality axes
92331$_$18,True,9,9,9,False,unverified: separate modality axes
92521$_$0,True,16,16,8,False,unverified: separate modality axes
92521$_$6,True,23,23,23,False,unverified: separate modality axes
92533$_$7,True,7,7,7,False,unverified: separate modality axes
92533$_$6,True,19,19,19,False,unverified: separate modality axes
93821$_$1,True,14,14,14,False,unverified: separate modality axes
93821$_$7,True,20,20,20,False,unverified: separate modality axes
93839$_$11,True,27,27,27,False,unverified: separate modality axes
93839$_$1,True,19,19,19,False,unverified: separate modality axes
93839$_$7,True,32,32,32,False,unverified: separate modality axes
94215$_$1,True,15,15,7,False,unverified: separate modality axes
94983$_$11,True,20,20,20,False,unverified: separate modality axes
94983$_$6,True,7,7,7,False,unverified: separate modality axes
94ULum9MYX0$_$11,True,27,10,9,False,unverified: separate modality axes
96099$_$3,True,24,24,24,False,unverified: separate modality axes
96099$_$9,True,31,31,31,False,unverified: separate modality axes
96179$_$13,True,15,15,15,False,unverified: separate modality axes
96179$_$14,True,4,4,4,False,unverified: separate modality axes
96179$_$5,True,22,22,22,False,unverified: separate modality axes
96194$_$12,True,13,13,13,False,unverified: separate modality axes
96194$_$6,True,23,23,23,False,unverified: separate modality axes
96350$_$2,True,19,19,19,False,unverified: separate modality axes
96350$_$5,True,22,22,22,False,unverified: separate modality axes
96350$_$7,True,37,37,37,False,unverified: separate modality axes
96350$_$9,True,48,48,48,True,unverified: separate modality axes
96350$_$8,True,1,1,1,False,unverified: separate modality axes
96361$_$4,True,7,7,7,False,unverified: separate modality axes
96361$_$7,True,27,27,27,False,unverified: separate modality axes
96361$_$6,True,48,48,48,True,unverified: separate modality axes
96361$_$8,True,6,6,6,False,unverified: separate modality axes
97095$_$24,True,5,5,5,False,unverified: separate modality axes
97095$_$20,True,11,11,11,False,unverified: separate modality axes
97095$_$29,True,12,12,12,False,unverified: separate modality axes
97095$_$0,True,1,1,1,False,unverified: separate modality axes
97095$_$2,True,20,20,20,False,unverified: separate modality axes
97095$_$5,True,7,7,7,False,unverified: separate modality axes
97095$_$11,True,4,4,4,False,unverified: separate modality axes
97095$_$17,True,26,26,26,False,unverified: separate modality axes
97095$_$16,True,17,17,17,False,unverified: separate modality axes
97095$_$33,True,17,17,17,False,unverified: separate modality axes
97095$_$32,True,11,11,11,False,unverified: separate modality axes
97992$_$10,True,12,12,12,False,unverified: separate modality axes
97992$_$9,True,5,5,5,False,unverified: separate modality axes
98187$_$11,True,16,16,13,False,unverified: separate modality axes
98187$_$12,True,6,6,0,False,unverified: separate modality axes
98187$_$1,True,10,10,4,False,unverified: separate modality axes
98442$_$10,True,17,17,17,False,unverified: separate modality axes
984VkHzXl8w$_$7,True,25,25,25,False,unverified: separate modality axes
9BceQC_SdTM$_$3,True,48,48,48,True,unverified: separate modality axes
9BceQC_SdTM$_$6,True,29,29,29,False,unverified: separate modality axes
9K5mYSaoBL4$_$4,True,28,28,2,False,unverified: separate modality axes
9K5mYSaoBL4$_$9,True,32,32,0,False,unverified: separate modality axes
9Un1O2ypJmI$_$5,True,48,48,48,True,unverified: separate modality axes
9VZ4cpoTFbo$_$2,True,18,18,18,False,unverified: separate modality axes
9VZ4cpoTFbo$_$5,True,15,15,15,False,unverified: separate modality axes
9cSJglGi9Pg$_$6,True,22,22,22,False,unverified: separate modality axes
9cxlcpbmrH0$_$11,True,33,33,33,False,unverified: separate modality axes
9dFEGb_RfwE$_$11,True,48,26,19,True,unverified: separate modality axes
9f6A3ucYArQ$_$3,True,23,23,23,False,unverified: separate modality axes
9pdyTplXwM4$_$5,True,17,17,17,False,unverified: separate modality axes
9pzn93kdP_g$_$11,True,48,48,48,True,unverified: separate modality axes
9pzn93kdP_g$_$17,True,12,12,12,False,unverified: separate modality axes
9pzn93kdP_g$_$3,True,16,16,16,False,unverified: separate modality axes
9tX18DNC74w$_$4,True,23,23,23,False,unverified: separate modality axes
9zWeMrfr-l0$_$0,True,9,9,9,False,unverified: separate modality axes
A4dzxgHDhF0$_$1,True,43,43,43,False,unverified: separate modality axes
A8plGi4rbxM$_$4,True,22,22,22,False,unverified: separate modality axes
ABSC1JNdpTw$_$9,True,44,44,44,False,unverified: separate modality axes
ABSC1JNdpTw$_$11,True,20,20,20,False,unverified: separate modality axes
ADYia28RrFU$_$4,True,11,11,11,False,unverified: separate modality axes
ADYia28RrFU$_$7,True,28,28,3,False,unverified: separate modality axes
ADYia28RrFU$_$9,True,17,17,17,False,unverified: separate modality axes
ADYia28RrFU$_$8,True,19,19,19,False,unverified: separate modality axes
AGFgaKPzjMQ$_$2,True,37,37,37,False,unverified: separate modality axes
AIPqRuTjI4E$_$14,True,22,22,22,False,unverified: separate modality axes
AIPqRuTjI4E$_$16,True,16,16,16,False,unverified: separate modality axes
AKofHsmxa1I$_$6,True,29,29,29,False,unverified: separate modality axes
APYv5s4ucd0$_$9,True,29,29,29,False,unverified: separate modality axes
AVScVfLgNmw$_$1,True,21,21,0,False,unverified: separate modality axes
AVScVfLgNmw$_$2,True,19,19,15,False,unverified: separate modality axes
AepwIhSbAws$_$2,True,23,23,23,False,unverified: separate modality axes
AggyS1coOb8$_$1,True,48,48,48,True,unverified: separate modality axes
AmGocfFQfVE$_$1,True,19,19,19,False,unverified: separate modality axes
AuPCZlKBzq8$_$11,True,29,29,29,False,unverified: separate modality axes
Az3e1Opu0LE$_$1,True,16,16,16,False,unverified: separate modality axes
Az3e1Opu0LE$_$5,True,9,9,9,False,unverified: separate modality axes
BAi3ZJo5Vwg$_$11,True,42,42,42,False,unverified: separate modality axes
BAi3ZJo5Vwg$_$7,True,48,48,48,True,unverified: separate modality axes
BB_VwJSg3AI$_$6,True,38,38,38,False,unverified: separate modality axes
BBoe8-HWPSw$_$4,True,33,33,28,False,unverified: separate modality axes
BBoe8-HWPSw$_$7,True,27,27,27,False,unverified: separate modality axes
BDCFV4EqHjY$_$1,True,32,32,32,False,unverified: separate modality axes
BMhG11CXgww$_$5,True,19,19,19,False,unverified: separate modality axes
BRdw-_dbJXc$_$19,True,16,16,16,False,unverified: separate modality axes
BRzjQHYWbSs$_$11,True,26,26,26,False,unverified: separate modality axes
BRzjQHYWbSs$_$15,True,29,29,29,False,unverified: separate modality axes
BRzjQHYWbSs$_$16,True,14,14,14,False,unverified: separate modality axes
BdqoZ5qpz0E$_$7,True,24,24,24,False,unverified: separate modality axes
BdqoZ5qpz0E$_$6,True,25,25,25,False,unverified: separate modality axes
BdqoZ5qpz0E$_$15,True,17,17,17,False,unverified: separate modality axes
Bf5owLv3X98$_$4,True,22,22,22,False,unverified: separate modality axes
Bg-PA5KTjNs$_$1,True,36,36,36,False,unverified: separate modality axes
Bg-PA5KTjNs$_$3,True,17,17,17,False,unverified: separate modality axes
Bg-PA5KTjNs$_$6,True,16,16,16,False,unverified: separate modality axes
Bg-PA5KTjNs$_$8,True,40,40,40,False,unverified: separate modality axes
BnWvk0YRgE4$_$0,True,48,48,48,True,unverified: separate modality axes
Bo5IDtP8_Fk$_$11,True,48,48,48,True,unverified: separate modality axes
BseI8-TYWm8$_$1,True,24,24,24,False,unverified: separate modality axes
BseI8-TYWm8$_$2,True,22,22,22,False,unverified: separate modality axes
BseI8-TYWm8$_$4,True,26,26,26,False,unverified: separate modality axes
BuPhjBayua8$_$7,True,47,47,47,False,unverified: separate modality axes
BuPhjBayua8$_$6,True,21,21,21,False,unverified: separate modality axes
C03473pYcRM$_$7,True,48,48,48,True,unverified: separate modality axes
C3lDRFu1ZcI$_$1,True,21,21,18,False,unverified: separate modality axes
C3lDRFu1ZcI$_$3,True,15,15,0,False,unverified: separate modality axes
CBYQDIqucxE$_$0,True,29,29,29,False,unverified: separate modality axes
CE9yV4SearE$_$11,True,42,42,42,False,unverified: separate modality axes
CHh6hWo1AFE$_$2,True,13,13,13,False,unverified: separate modality axes
CIqRibqChDQ$_$0,True,38,38,38,False,unverified: separate modality axes
CIqRibqChDQ$_$8,True,28,28,28,False,unverified: separate modality axes
CK31s0kfp-k$_$16,True,25,25,25,False,unverified: separate modality axes
CL4hDu95Eqw$_$0,True,38,38,38,False,unverified: separate modality axes
CL4hDu95Eqw$_$3,True,14,14,14,False,unverified: separate modality axes
CLkTjujFVKU$_$12,True,24,24,24,False,unverified: separate modality axes
CLkTjujFVKU$_$0,True,48,48,48,True,unverified: separate modality axes
CT7QOWbhfv4$_$3,True,39,39,39,False,unverified: separate modality axes
CVx494kExvc$_$2,True,33,33,33,False,unverified: separate modality axes
CVx494kExvc$_$6,True,21,21,21,False,unverified: separate modality axes
CVx494kExvc$_$15,True,38,38,38,False,unverified: separate modality axes
CVx494kExvc$_$8,True,24,24,24,False,unverified: separate modality axes
CXojk-oSaEw$_$2,True,48,48,48,True,unverified: separate modality axes
CZigX1ntOsI$_$3,True,17,17,17,False,unverified: separate modality axes
Cb8ay6WtJuM$_$1,True,10,10,0,False,unverified: separate modality axes
Cb8ay6WtJuM$_$4,True,7,7,0,False,unverified: separate modality axes
Cd0JH1AreDw$_$5,True,14,14,14,False,unverified: separate modality axes
CdB8QBhFccs$_$1,True,13,13,13,False,unverified: separate modality axes
CdB8QBhFccs$_$2,True,20,20,20,False,unverified: separate modality axes
CdB8QBhFccs$_$4,True,29,29,29,False,unverified: separate modality axes
Ceu9AkIjuLY$_$13,True,18,18,18,False,unverified: separate modality axes
Ceu9AkIjuLY$_$2,True,30,30,30,False,unverified: separate modality axes
Ceu9AkIjuLY$_$4,True,13,13,13,False,unverified: separate modality axes
Ceu9AkIjuLY$_$8,True,16,16,16,False,unverified: separate modality axes
Cj7R36s4dbM$_$10,True,14,14,14,False,unverified: separate modality axes
Ctc23Icfzvg$_$3,True,12,12,3,False,unverified: separate modality axes
Ctc23Icfzvg$_$5,True,27,27,23,False,unverified: separate modality axes
CvW0Mh1EWFA$_$3,True,48,48,45,True,unverified: separate modality axes
CzstrpOTtgo$_$4,True,38,38,38,False,unverified: separate modality axes
D5cQWqYcBAE$_$0,True,40,40,40,False,unverified: separate modality axes
D5cQWqYcBAE$_$2,True,14,14,14,False,unverified: separate modality axes
DEFDuYyc-Xw$_$7,True,12,12,12,False,unverified: separate modality axes
DGeBPk1op3E$_$2,True,9,9,9,False,unverified: separate modality axes
DGeBPk1op3E$_$5,True,30,30,13,False,unverified: separate modality axes
DQ7QKE3hzVg$_$1,True,25,25,25,False,unverified: separate modality axes
DXQGngge7vU$_$4,True,8,8,8,False,unverified: separate modality axes
DZBpdzrMelA$_$3,True,24,24,24,False,unverified: separate modality axes
DZBpdzrMelA$_$5,True,32,32,21,False,unverified: separate modality axes
DZIFCYOhosQ$_$5,True,44,44,44,False,unverified: separate modality axes
DZIFCYOhosQ$_$6,True,21,21,21,False,unverified: separate modality axes
DaXkixKFEvE$_$4,True,13,13,13,False,unverified: separate modality axes
DatH-ra0VKY$_$12,True,48,48,48,True,unverified: separate modality axes
DatH-ra0VKY$_$3,True,48,48,48,True,unverified: separate modality axes
DatH-ra0VKY$_$4,True,48,48,48,True,unverified: separate modality axes
DbAppk7xT0Y$_$0,True,12,12,0,False,unverified: separate modality axes
DfTMoqwMHVE$_$0,True,36,36,36,False,unverified: separate modality axes
DhXBaBOB4E8$_$5,True,29,29,29,False,unverified: separate modality axes
DiOw-w5LDJ0$_$1,True,32,32,32,False,unverified: separate modality axes
DiOw-w5LDJ0$_$0,True,36,36,36,False,unverified: separate modality axes
Drhrzj1yhVs$_$8,True,30,30,30,False,unverified: separate modality axes
Drhrzj1yhVs$_$5,True,24,24,24,False,unverified: separate modality axes
Dws8ZrzF7xQ$_$7,True,22,22,22,False,unverified: separate modality axes
E0g6nae4Ae4$_$24,True,48,48,48,True,unverified: separate modality axes
E0g6nae4Ae4$_$22,True,48,48,48,True,unverified: separate modality axes
E0g6nae4Ae4$_$23,True,38,38,31,False,unverified: separate modality axes
E0g6nae4Ae4$_$1,True,45,45,45,False,unverified: separate modality axes
E0g6nae4Ae4$_$4,True,9,9,9,False,unverified: separate modality axes
E0g6nae4Ae4$_$8,True,24,24,24,False,unverified: separate modality axes
E0g6nae4Ae4$_$19,True,8,8,7,False,unverified: separate modality axes
E0g6nae4Ae4$_$33,True,27,27,27,False,unverified: separate modality axes
E8L1Z71vKG8$_$3,True,23,23,23,False,unverified: separate modality axes
EEUGfVTyTQM$_$1,True,41,41,41,False,unverified: separate modality axes
EHbZ2EeVags$_$1,True,13,13,13,False,unverified: separate modality axes
EJT25p7JahU$_$7,True,33,33,33,False,unverified: separate modality axes
EJT25p7JahU$_$6,True,16,16,16,False,unverified: separate modality axes
EO_SN04Xef0$_$2,True,24,24,24,False,unverified: separate modality axes
EOkdFMw0pmk$_$11,True,5,5,5,False,unverified: separate modality axes
EOkdFMw0pmk$_$9,True,25,25,2,False,unverified: separate modality axes
ERnYvxojeu0$_$1,True,19,19,15,False,unverified: separate modality axes
ERnYvxojeu0$_$2,True,28,28,3,False,unverified: separate modality axes
ERnYvxojeu0$_$4,True,19,19,19,False,unverified: separate modality axes
EULEL3QhKD0$_$3,True,17,17,17,False,unverified: separate modality axes
E_ocLuUw-1I$_$1,True,17,17,17,False,unverified: separate modality axes
Ea_Huc2-lwo$_$2,True,22,22,22,False,unverified: separate modality axes
Emi9cw9xa00$_$9,True,21,21,21,False,unverified: separate modality axes
Emjv2cDzW1E$_$0,True,17,17,17,False,unverified: separate modality axes
EoC83JhkCAw$_$10,True,23,23,0,False,unverified: separate modality axes
EoC83JhkCAw$_$5,True,14,14,14,False,unverified: separate modality axes
EoC83JhkCAw$_$4,True,25,25,12,False,unverified: separate modality axes
EpadyoYlAjQ$_$0,True,5,5,5,False,unverified: separate modality axes
ExDLNkDVsxY$_$4,True,16,16,16,False,unverified: separate modality axes
ExDLNkDVsxY$_$6,True,12,12,9,False,unverified: separate modality axes
F2M7WbPXRps$_$11,True,26,26,26,False,unverified: separate modality axes
F2M7WbPXRps$_$12,True,20,20,20,False,unverified: separate modality axes
F4OhXQTMOEc$_$3,True,16,16,16,False,unverified: separate modality axes
F59hwsm4Ld0$_$23,True,13,13,13,False,unverified: separate modality axes
F59hwsm4Ld0$_$49,True,23,23,23,False,unverified: separate modality axes
F59hwsm4Ld0$_$0,True,15,15,15,False,unverified: separate modality axes
